Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
6,641,2,3,3,2,0,0.0,0.5,0,0,0,3,3,1.0,1,0
24,2590,4,9,15,7,0,0.0,0.375,3,2,1,7,4,1.0,4,5
5,561,2,3,2,2,0,0.0,0.6,0,0,0,4,1,1.0,1,0
11,1086,4,2,9,2,1,0.09090909090909091,0.18181818181818182,1,1,1,3,2,0.9090909090909091,2,0
17,1786,3,8,9,6,0,0.0,0.47058823529411764,0,0,0,9,3,1.0,4,14
5,533,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
10,1061,5,5,5,3,0,0.0,0.5,1,0,0,3,1,1.0,2,0
5,512,2,3,2,2,0,0.0,0.6,0,0,0,3,2,1.0,1,0
12,1288,2,5,7,4,0,0.0,0.4166666666666667,2,1,2,6,6,1.0,2,9
7,745,3,4,3,2,0,0.0,0.5714285714285714,0,0,0,4,1,1.0,1,0
6,657,3,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,1,0
10,842,8,1,9,1,0,0.0,0.1,1,0,0,2,1,1.0,2,13
6,657,2,4,2,2,0,0.0,0.6666666666666666,1,1,1,4,2,1.0,1,0
8,877,1,2,6,3,0,0.0,0.25,0,0,0,8,8,1.0,1,0
8,850,1,4,4,3,0,0.0,0.5,0,0,0,8,8,1.0,1,0
28,2524,18,4,24,4,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,4,3
8,850,2,5,3,3,0,0.0,0.625,0,0,0,5,3,1.0,1,0
15,1345,13,5,10,4,0,0.0,0.3333333333333333,1,0,0,2,1,1.0,4,13
16,1754,8,2,14,2,0,0.0,0.125,0,0,0,4,1,1.0,4,1
19,2074,5,6,13,7,0,0.0,0.3157894736842105,1,0,0,10,1,1.0,4,14
13,1418,7,0,13,0,0,0.0,0.0,0,0,0,4,1,1.0,3,7
25,2671,4,12,13,9,0,0.0,0.48,3,2,1,8,4,1.0,4,5
10,1067,4,4,6,2,0,0.0,0.4,0,0,0,3,2,1.0,2,0
9,941,4,1,8,2,0,0.0,0.1111111111111111,1,0,0,4,1,1.0,2,0
14,1580,8,2,12,2,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,3,6
15,1583,2,5,10,4,0,0.0,0.3333333333333333,2,0,0,9,6,1.0,4,9
5,571,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
13,1382,2,4,9,5,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,3,8
7,791,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
16,1755,2,6,10,6,0,0.0,0.375,2,0,1,11,5,1.0,4,0
15,1608,7,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,2
12,1243,8,2,10,3,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,2,13
14,1501,2,6,8,5,0,0.0,0.42857142857142855,1,0,0,8,6,1.0,3,9
18,1898,11,3,15,4,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,4,12
26,2321,19,4,22,3,0,0.0,0.15384615384615385,1,0,0,3,1,1.0,4,3
16,1786,9,4,12,3,0,0.0,0.25,0,0,0,3,1,1.0,4,1
13,1320,2,6,7,4,1,0.07692307692307693,0.46153846153846156,1,1,0,6,6,0.9230769230769231,3,0
18,1776,10,2,16,3,0,0.0,0.1111111111111111,0,0,0,4,1,1.0,4,12
18,1591,12,2,16,2,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
17,1823,8,5,12,2,0,0.0,0.29411764705882354,0,0,0,3,1,1.0,4,11
22,2376,8,10,12,10,0,0.0,0.45454545454545453,3,1,0,4,1,1.0,4,4
18,1899,3,8,10,5,0,0.0,0.4444444444444444,0,0,0,8,4,1.0,4,14
17,1909,8,2,15,2,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,4,7
12,1221,2,5,7,4,1,0.08333333333333333,0.4166666666666667,0,0,0,7,4,0.9166666666666666,2,8
5,387,2,0,5,0,0,0.0,0.0,0,0,0,3,2,1.0,1,0
17,1836,9,3,14,2,0,0.0,0.17647058823529413,1,0,0,3,1,1.0,4,11
16,1690,2,6,10,5,0,0.0,0.375,0,0,0,9,7,1.0,4,0
9,939,2,4,5,2,0,0.0,0.4444444444444444,1,1,0,6,3,1.0,2,0
6,616,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
24,2551,9,9,15,9,0,0.0,0.375,1,0,0,4,1,1.0,4,4
3,314,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
5,524,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
4,456,3,2,2,1,0,0.0,0.5,0,0,0,2,1,1.0,1,0
21,2261,8,9,12,9,0,0.0,0.42857142857142855,0,0,0,4,1,1.0,4,4
27,2512,18,6,21,5,0,0.0,0.2222222222222222,0,0,0,3,1,1.0,4,3
14,1548,5,5,9,4,0,0.0,0.35714285714285715,0,0,0,3,2,1.0,3,4
12,1324,6,5,7,3,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,2,15
21,2271,5,8,13,7,0,0.0,0.38095238095238093,1,1,1,10,1,1.0,4,14
15,1657,8,6,9,5,0,0.0,0.4,0,0,0,3,1,1.0,4,10
27,2372,16,1,26,1,0,0.0,0.037037037037037035,0,0,0,3,1,1.0,4,3
15,1638,7,4,11,3,0,0.0,0.26666666666666666,1,0,0,4,1,1.0,4,2
6,643,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,5,1,1.0,1,0
8,848,3,3,5,2,0,0.0,0.375,1,1,1,4,1,1.0,1,0
14,1571,7,2,12,2,0,0.0,0.14285714285714285,0,0,0,2,2,1.0,3,6
10,1019,7,0,10,1,0,0.0,0.0,0,0,0,2,1,1.0,2,13
22,2349,5,7,15,8,1,0.045454545454545456,0.3181818181818182,1,1,0,6,3,0.9545454545454546,4,0
12,1298,6,1,11,3,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
8,827,2,3,5,3,0,0.0,0.375,2,1,1,4,4,1.0,1,0
15,1648,8,4,11,2,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
13,1385,2,6,7,5,0,0.0,0.46153846153846156,1,1,1,8,5,1.0,3,0
10,1126,6,1,9,2,0,0.0,0.1,0,0,0,2,1,1.0,2,10
24,2185,15,3,21,3,0,0.0,0.125,1,0,0,3,1,1.0,4,3
10,1091,3,3,7,2,0,0.0,0.3,0,0,0,7,1,1.0,2,0
13,1423,7,3,10,3,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,3,10
7,735,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
13,1380,6,1,12,1,0,0.0,0.07692307692307693,0,0,0,3,2,1.0,3,10
16,1717,2,6,10,6,0,0.0,0.375,0,0,0,10,6,1.0,4,0
5,535,2,3,2,1,0,0.0,0.6,0,0,0,3,2,1.0,1,0
20,2160,5,7,13,7,0,0.0,0.35,0,0,0,7,2,1.0,4,14
19,2070,6,7,12,7,0,0.0,0.3684210526315789,1,0,0,6,2,1.0,4,4
13,1419,7,2,11,3,0,0.0,0.15384615384615385,1,0,0,2,1,1.0,3,10
17,1821,7,6,11,6,0,0.0,0.35294117647058826,1,0,0,4,1,1.0,4,11
11,982,7,2,9,2,0,0.0,0.18181818181818182,0,0,0,2,1,1.0,2,13
12,1321,2,4,8,4,0,0.0,0.3333333333333333,2,0,1,8,4,1.0,2,0
6,683,2,1,5,1,0,0.0,0.16666666666666666,1,1,0,4,2,1.0,1,0
7,773,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,3,1.0,1,0
27,2560,19,3,24,3,0,0.0,0.1111111111111111,1,0,0,3,1,1.0,4,3
24,2550,7,11,13,10,0,0.0,0.4583333333333333,0,0,0,9,1,1.0,4,4
16,1736,4,7,9,6,0,0.0,0.4375,0,0,0,6,2,1.0,4,0
4,434,2,2,2,2,0,0.0,0.5,1,0,0,3,1,1.0,1,0
6,684,2,2,4,1,0,0.0,0.3333333333333333,1,1,0,4,2,1.0,1,0
16,1770,7,8,8,5,0,0.0,0.5,0,0,0,3,1,1.0,4,6
5,537,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
13,1437,7,1,12,1,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,3,6
3,325,1,2,1,1,0,0.0,0.6666666666666666,0,0,0,3,3,1.0,1,0
12,1286,2,5,7,5,0,0.0,0.4166666666666667,0,0,0,7,5,1.0,2,0
14,1497,2,5,9,5,0,0.0,0.35714285714285715,2,2,0,8,6,1.0,3,9
10,1103,3,3,7,3,0,0.0,0.3,0,0,0,7,1,1.0,2,0
15,1617,3,7,8,5,0,0.0,0.4666666666666667,0,0,0,6,4,1.0,4,0
9,985,4,2,7,2,0,0.0,0.2222222222222222,0,0,0,3,1,1.0,2,10
4,429,2,2,2,2,0,0.0,0.5,0,0,0,2,2,1.0,1,0
3,327,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
25,2689,4,9,16,7,0,0.0,0.36,3,3,0,9,4,1.0,4,5
9,954,3,2,7,2,0,0.0,0.2222222222222222,0,0,0,7,1,1.0,2,0
12,1287,2,4,8,4,0,0.0,0.3333333333333333,2,0,0,6,6,1.0,2,9
22,2367,3,6,16,6,0,0.0,0.2727272727272727,0,0,0,11,1,1.0,4,14
10,1099,2,4,6,4,0,0.0,0.4,0,0,0,7,3,1.0,2,0
16,1785,8,4,12,3,0,0.0,0.25,1,0,0,3,1,1.0,4,1
10,1084,3,4,6,4,0,0.0,0.4,1,0,0,7,1,1.0,2,0
11,1237,3,4,7,4,0,0.0,0.36363636363636365,0,0,0,5,2,1.0,2,0
11,1204,5,1,10,1,0,0.0,0.09090909090909091,0,0,0,3,1,1.0,2,10
8,875,2,3,5,2,0,0.0,0.375,2,2,0,4,4,1.0,1,0
17,1827,7,4,13,4,0,0.0,0.23529411764705882,1,1,0,3,2,1.0,4,7
20,2088,6,8,12,6,0,0.0,0.4,1,0,0,5,1,1.0,4,14
4,424,2,2,2,1,0,0.0,0.5,0,0,0,3,1,1.0,1,0
9,976,2,3,6,3,0,0.0,0.3333333333333333,1,0,1,6,3,1.0,2,0
3,330,2,1,2,1,0,0.0,0.3333333333333333,0,0,0,2,1,1.0,1,0
17,1795,2,7,10,7,0,0.0,0.4117647058823529,0,0,0,9,8,1.0,4,14
9,970,3,3,6,3,0,0.0,0.3333333333333333,0,0,0,6,1,1.0,2,0
10,1056,2,4,6,3,0,0.0,0.4,2,2,1,6,4,1.0,2,0
17,1865,9,0,17,1,0,0.0,0.0,0,0,0,2,1,1.0,4,11
15,1678,7,3,12,4,0,0.0,0.2,0,0,0,3,1,1.0,4,6
6,628,2,3,3,2,0,0.0,0.5,0,0,0,5,1,1.0,1,0
8,866,1,2,6,2,0,0.0,0.25,0,0,0,8,8,1.0,1,0
15,1677,9,0,15,0,0,0.0,0.0,0,0,0,2,1,1.0,4,6
12,1305,6,5,7,2,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,2,15
15,1664,6,4,11,3,0,0.0,0.26666666666666666,0,0,0,3,2,1.0,4,6
16,1746,8,0,16,0,0,0.0,0.0,0,0,0,3,1,1.0,4,6
8,828,2,3,5,3,0,0.0,0.375,2,2,2,4,4,1.0,1,0
18,1915,2,7,11,6,0,0.0,0.3888888888888889,0,0,0,9,9,1.0,4,14
13,1397,6,2,11,2,0,0.0,0.15384615384615385,0,0,0,4,1,1.0,3,10
5,548,3,3,2,2,0,0.0,0.6,1,0,0,2,1,1.0,1,0
3,331,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
7,705,3,1,6,1,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,1,0
14,1422,9,1,13,2,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,3,13
17,1876,9,3,14,3,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
9,966,3,5,4,3,0,0.0,0.5555555555555556,0,0,0,4,2,1.0,2,0
14,1501,3,6,8,5,0,0.0,0.42857142857142855,0,0,0,7,2,1.0,3,0
5,546,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
25,2682,5,8,17,8,0,0.0,0.32,3,3,0,6,4,1.0,4,5
5,528,2,2,3,2,0,0.0,0.4,1,1,0,3,2,1.0,1,0
9,978,2,3,6,3,0,0.0,0.3333333333333333,1,1,0,5,4,1.0,2,0
18,1861,3,8,10,7,0,0.0,0.4444444444444444,0,0,0,8,3,1.0,4,14
25,2453,15,4,21,4,0,0.0,0.16,0,0,0,3,1,1.0,4,3
8,840,2,4,4,4,0,0.0,0.5,0,0,0,4,4,1.0,1,0
17,1839,8,5,12,4,0,0.0,0.29411764705882354,0,0,0,4,1,1.0,4,11
28,3045,6,11,17,8,0,0.0,0.39285714285714285,3,2,0,7,3,1.0,4,5
7,738,3,2,5,1,0,0.0,0.2857142857142857,1,0,1,4,1,1.0,1,0
8,874,1,2,6,2,0,0.0,0.25,0,0,0,8,8,1.0,1,0
14,1515,3,3,11,3,0,0.0,0.21428571428571427,0,0,0,9,2,1.0,3,0
20,2141,2,6,14,6,0,0.0,0.3,0,0,0,10,10,1.0,4,14
6,637,1,3,3,1,0,0.0,0.5,0,0,0,6,6,1.0,1,0
12,1282,6,1,11,1,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
25,2638,5,10,15,7,0,0.0,0.4,4,4,1,7,4,1.0,4,5
16,1758,9,3,13,2,0,0.0,0.1875,0,0,0,3,1,1.0,4,6
12,1345,6,1,11,1,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
8,872,3,3,5,3,0,0.0,0.375,0,0,0,5,1,1.0,1,0
13,1420,3,5,8,5,0,0.0,0.38461538461538464,1,1,0,6,1,1.0,3,0
10,1107,5,1,9,2,0,0.0,0.1,0,0,0,3,1,1.0,2,10
16,1764,8,3,13,3,0,0.0,0.1875,0,0,0,4,1,1.0,4,1
26,2780,4,10,16,8,0,0.0,0.38461538461538464,4,3,0,10,3,1.0,4,5
10,1084,3,3,7,3,0,0.0,0.3,1,1,0,4,3,1.0,2,0
8,905,3,2,6,2,0,0.0,0.25,1,0,0,4,2,1.0,1,0
3,322,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
26,2489,19,3,23,3,0,0.0,0.11538461538461539,0,0,0,3,1,1.0,4,3
8,791,2,3,5,2,1,0.125,0.375,0,0,0,4,3,0.875,1,0
18,1955,2,6,12,6,0,0.0,0.3333333333333333,0,0,0,10,8,1.0,4,14
7,706,3,4,3,3,0,0.0,0.5714285714285714,0,0,0,4,1,1.0,1,0
6,648,2,3,3,3,0,0.0,0.5,0,0,0,4,2,1.0,1,0
5,545,2,3,2,3,0,0.0,0.6,0,0,0,3,2,1.0,1,0
11,1222,3,5,6,5,0,0.0,0.45454545454545453,1,0,0,6,2,1.0,2,0
8,869,3,3,5,3,0,0.0,0.375,0,0,0,3,2,1.0,1,0
5,532,2,2,3,1,0,0.0,0.4,1,0,1,4,1,1.0,1,0
10,992,4,4,6,3,0,0.0,0.4,0,0,0,4,1,1.0,2,0
10,1066,3,5,5,3,0,0.0,0.5,0,0,0,5,2,1.0,2,0
10,1060,2,3,7,3,0,0.0,0.3,0,0,0,6,4,1.0,2,0
18,1721,12,1,17,1,0,0.0,0.05555555555555555,0,0,0,2,1,1.0,4,12
10,927,6,1,9,1,0,0.0,0.1,0,0,0,2,1,1.0,2,13
15,1615,9,2,13,2,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,4,6
15,1676,7,1,14,2,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,4,2
9,996,4,3,6,3,0,0.0,0.3333333333333333,2,1,0,4,1,1.0,2,0
15,1601,7,6,9,4,0,0.0,0.4,0,0,0,3,1,1.0,4,2
6,630,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
5,527,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
12,1327,6,0,12,2,0,0.0,0.0,0,0,0,3,1,1.0,2,15
8,824,2,1,7,1,1,0.125,0.125,1,1,0,5,2,0.875,1,0
10,1073,4,4,6,3,0,0.0,0.4,0,0,0,4,1,1.0,2,0
12,1314,7,2,10,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,15
16,1782,8,4,12,3,0,0.0,0.25,0,0,0,3,1,1.0,4,6
12,1332,3,6,6,3,0,0.0,0.5,0,0,0,4,4,1.0,2,0
12,1267,3,5,7,5,0,0.0,0.4166666666666667,0,0,0,6,2,1.0,2,0
8,842,3,4,4,3,0,0.0,0.5,0,0,0,3,2,1.0,1,0
4,443,1,3,1,2,0,0.0,0.75,0,0,0,4,4,1.0,1,0
16,1691,8,2,14,2,0,0.0,0.125,1,0,0,3,1,1.0,4,1
21,2306,4,7,14,7,0,0.0,0.3333333333333333,2,1,0,7,4,1.0,4,0
4,446,2,1,3,1,0,0.0,0.25,0,0,0,3,1,1.0,1,0
10,1102,5,1,9,1,0,0.0,0.1,0,0,0,3,1,1.0,2,7
8,906,3,3,5,2,0,0.0,0.375,0,0,0,4,1,1.0,1,0
10,1088,2,4,6,3,0,0.0,0.4,2,2,1,5,5,1.0,2,9
6,674,3,0,6,0,0,0.0,0.0,0,0,0,2,2,1.0,1,0
6,651,2,3,3,2,0,0.0,0.5,0,0,0,4,2,1.0,1,0
6,630,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
4,419,2,1,3,1,0,0.0,0.25,0,0,0,3,1,1.0,1,0
22,2359,3,8,14,7,0,0.0,0.36363636363636365,0,0,0,11,1,1.0,4,14
9,986,3,3,6,2,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,2,0
15,1629,2,5,10,5,0,0.0,0.3333333333333333,0,0,0,8,7,1.0,4,8
23,2462,8,12,11,7,0,0.0,0.5217391304347826,1,1,1,4,1,1.0,4,4
18,1782,9,4,14,4,0,0.0,0.2222222222222222,0,0,0,4,1,1.0,4,12
20,2150,3,7,13,6,0,0.0,0.35,2,1,0,8,5,1.0,4,0
6,647,2,2,4,1,0,0.0,0.3333333333333333,1,1,0,4,2,1.0,1,0
16,1812,7,3,13,3,0,0.0,0.1875,0,0,0,3,2,1.0,4,6
19,2086,2,7,12,5,0,0.0,0.3684210526315789,0,0,0,11,8,1.0,4,0
8,849,2,3,5,3,0,0.0,0.375,1,1,0,4,4,1.0,1,0
15,1660,2,4,11,4,0,0.0,0.26666666666666666,0,0,0,8,7,1.0,4,8
8,866,2,3,5,3,0,0.0,0.375,1,1,0,5,3,1.0,1,0
19,2068,3,7,12,6,0,0.0,0.3684210526315789,0,0,0,10,2,1.0,4,14
10,1086,2,4,6,3,0,0.0,0.4,1,0,1,5,5,1.0,2,9
6,629,1,3,3,3,0,0.0,0.5,0,0,0,6,6,1.0,1,0
4,423,1,2,2,2,0,0.0,0.5,0,0,0,4,4,1.0,1,0
12,1340,6,2,10,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,15
22,2356,4,7,15,7,0,0.0,0.3181818181818182,2,0,2,10,1,1.0,4,14
16,1700,2,6,10,5,0,0.0,0.375,0,0,0,9,7,1.0,4,9
16,1759,8,3,13,3,0,0.0,0.1875,0,0,0,3,1,1.0,4,1
17,1831,8,4,13,3,0,0.0,0.23529411764705882,0,0,0,5,1,1.0,4,11
20,2156,9,4,16,3,0,0.0,0.2,0,0,0,3,1,1.0,4,7
5,355,2,1,4,1,0,0.0,0.2,0,0,0,3,2,1.0,1,0
25,2392,16,3,22,5,0,0.0,0.12,0,0,0,3,1,1.0,4,3
14,1496,2,5,9,4,0,0.0,0.35714285714285715,0,0,0,8,6,1.0,3,0
17,1725,2,7,10,6,1,0.058823529411764705,0.4117647058823529,0,0,0,8,8,0.9411764705882353,4,8
12,1368,7,1,11,2,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
7,768,2,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
9,970,2,4,5,3,0,0.0,0.4444444444444444,0,0,0,5,4,1.0,2,0
27,2901,5,10,17,8,0,0.0,0.37037037037037035,3,2,0,8,3,1.0,4,5
16,1766,9,2,14,4,0,0.0,0.125,0,0,0,3,1,1.0,4,1
28,3048,4,10,18,9,0,0.0,0.35714285714285715,2,2,1,8,5,1.0,4,5
5,540,2,2,3,2,0,0.0,0.4,0,0,0,4,1,1.0,1,0
6,638,2,3,3,3,0,0.0,0.5,0,0,0,4,2,1.0,1,0
16,1767,8,3,13,2,0,0.0,0.1875,0,0,0,4,1,1.0,4,6
8,706,2,3,5,2,0,0.0,0.375,1,1,1,5,3,1.0,1,0
16,1745,8,2,14,2,0,0.0,0.125,1,1,0,4,1,1.0,4,1
20,2138,2,7,13,7,0,0.0,0.35,0,0,0,10,10,1.0,4,14
11,1188,6,2,9,2,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,2,10
8,849,3,5,3,3,0,0.0,0.625,1,0,0,4,1,1.0,1,0
17,1862,8,4,13,4,0,0.0,0.23529411764705882,1,0,0,3,1,1.0,4,11
19,2038,9,6,13,5,0,0.0,0.3157894736842105,0,0,0,3,1,1.0,4,10
8,872,2,3,5,3,0,0.0,0.375,0,0,0,7,1,1.0,1,0
19,2090,10,3,16,4,0,0.0,0.15789473684210525,0,0,0,3,1,1.0,4,7
10,1090,3,4,6,4,0,0.0,0.4,0,0,0,5,2,1.0,2,0
9,937,4,5,4,3,0,0.0,0.5555555555555556,1,0,0,3,1,1.0,2,0
26,2792,5,8,18,8,0,0.0,0.3076923076923077,4,4,2,8,3,1.0,4,5
6,642,2,3,3,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
18,1959,7,5,13,4,0,0.0,0.2777777777777778,0,0,0,5,1,1.0,4,4
18,1676,12,1,17,2,0,0.0,0.05555555555555555,0,0,0,3,1,1.0,4,12
28,3055,5,10,18,10,0,0.0,0.35714285714285715,4,3,0,9,3,1.0,4,5
9,993,2,2,7,2,0,0.0,0.2222222222222222,0,0,0,6,3,1.0,2,0
4,434,3,0,4,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
16,1637,3,5,11,4,1,0.0625,0.3125,0,0,0,8,2,0.9375,4,0
18,1722,12,1,17,2,0,0.0,0.05555555555555555,0,0,0,2,1,1.0,4,12
11,1208,2,3,8,3,0,0.0,0.2727272727272727,2,1,1,6,5,1.0,2,9
9,942,2,4,5,4,0,0.0,0.4444444444444444,0,0,0,5,4,1.0,2,0
27,2704,17,6,21,7,0,0.0,0.2222222222222222,1,0,0,3,1,1.0,4,3
17,1861,10,3,14,3,0,0.0,0.17647058823529413,1,0,0,3,1,1.0,4,11
15,1401,12,2,13,1,0,0.0,0.13333333333333333,1,0,0,2,1,1.0,4,13
12,1288,6,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
9,968,3,3,6,3,0,0.0,0.3333333333333333,3,3,2,3,3,1.0,2,0
20,2149,4,8,12,7,0,0.0,0.4,0,0,0,10,2,1.0,4,14
5,540,2,3,2,2,0,0.0,0.6,0,0,0,3,2,1.0,1,0
7,747,1,3,4,2,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,1,0
10,1093,2,3,7,3,0,0.0,0.3,0,0,0,7,3,1.0,2,0
12,1293,3,7,5,5,0,0.0,0.5833333333333334,0,0,0,5,3,1.0,2,0
7,754,3,2,5,2,0,0.0,0.2857142857142857,1,1,0,3,1,1.0,1,0
13,1390,5,6,7,5,0,0.0,0.46153846153846156,1,0,0,5,1,1.0,3,0
15,1530,2,6,9,5,1,0.06666666666666667,0.4,1,0,0,8,6,0.9333333333333333,4,8
26,2459,18,2,24,3,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,4,3
17,1901,9,2,15,2,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,4,11
18,1745,12,2,16,2,0,0.0,0.1111111111111111,0,0,0,2,1,1.0,4,12
25,2324,15,4,21,3,0,0.0,0.16,0,0,0,3,1,1.0,4,3
8,849,2,3,5,3,0,0.0,0.375,0,0,0,5,3,1.0,1,0
16,1776,7,4,12,2,0,0.0,0.25,0,0,0,4,1,1.0,4,1
9,960,1,3,6,3,0,0.0,0.3333333333333333,0,0,0,9,9,1.0,2,0
6,677,3,1,5,1,0,0.0,0.16666666666666666,0,0,0,2,2,1.0,1,0
29,3104,5,12,17,10,0,0.0,0.41379310344827586,4,3,1,7,4,1.0,4,5
9,955,2,3,6,3,0,0.0,0.3333333333333333,1,1,0,5,4,1.0,2,0
6,573,2,2,4,2,0,0.0,0.3333333333333333,1,0,0,5,1,1.0,1,0
8,809,3,1,7,1,1,0.125,0.125,0,0,0,3,1,0.875,1,0
24,2270,15,5,19,5,0,0.0,0.20833333333333334,1,0,0,3,1,1.0,4,3
18,2036,9,6,12,6,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,4,10
6,642,2,3,3,2,0,0.0,0.5,0,0,0,3,3,1.0,1,0
11,1173,2,4,7,4,0,0.0,0.36363636363636365,0,0,0,7,4,1.0,2,0
8,855,4,4,4,3,0,0.0,0.5,1,0,0,3,1,1.0,1,0
10,1068,2,4,6,3,0,0.0,0.4,1,0,1,6,4,1.0,2,0
5,545,2,2,3,2,0,0.0,0.4,1,1,0,3,2,1.0,1,0
16,1718,2,7,9,5,0,0.0,0.4375,2,1,1,8,8,1.0,4,9
7,747,2,2,5,2,0,0.0,0.2857142857142857,2,2,0,4,3,1.0,1,0
7,755,2,3,4,2,0,0.0,0.42857142857142855,1,0,0,4,3,1.0,1,0
9,940,3,5,4,2,0,0.0,0.5555555555555556,1,1,0,5,1,1.0,2,0
14,1504,3,6,8,4,0,0.0,0.42857142857142855,1,1,0,8,1,1.0,3,9
18,1489,12,3,15,3,0,0.0,0.16666666666666666,0,0,0,4,1,1.0,4,12
6,638,3,3,3,2,0,0.0,0.5,0,0,0,3,1,1.0,1,0
18,1991,10,5,13,6,0,0.0,0.2777777777777778,1,0,0,3,1,1.0,4,10
12,1211,7,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,13
16,1778,8,1,15,2,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
15,1616,2,4,11,3,0,0.0,0.26666666666666666,1,0,0,9,6,1.0,4,9
12,1340,7,0,12,1,0,0.0,0.0,0,0,0,2,1,1.0,2,10
7,779,3,1,6,1,0,0.0,0.14285714285714285,1,0,0,3,2,1.0,1,7
11,1198,5,3,8,4,0,0.0,0.2727272727272727,1,0,0,3,1,1.0,2,0
19,1995,2,8,11,7,0,0.0,0.42105263157894735,1,0,0,12,7,1.0,4,0
18,1650,12,1,17,1,0,0.0,0.05555555555555555,0,0,0,3,1,1.0,4,12
17,1802,4,7,10,7,0,0.0,0.4117647058823529,1,1,0,9,1,1.0,4,14
7,703,2,1,6,1,1,0.14285714285714285,0.14285714285714285,0,0,0,4,2,0.8571428571428571,1,0
11,1155,2,4,7,3,0,0.0,0.36363636363636365,2,2,2,6,5,1.0,2,9
6,659,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
24,2238,14,3,21,2,0,0.0,0.125,0,0,0,3,1,1.0,4,3
15,1606,3,5,10,5,0,0.0,0.3333333333333333,1,1,1,7,4,1.0,4,0
24,2032,19,1,23,2,0,0.0,0.041666666666666664,0,0,0,2,1,1.0,4,3
13,1137,8,0,13,0,0,0.0,0.0,0,0,0,3,1,1.0,3,13
7,766,1,2,5,2,0,0.0,0.2857142857142857,0,0,0,7,7,1.0,1,0
7,758,1,2,5,2,0,0.0,0.2857142857142857,0,0,0,7,7,1.0,1,0
