,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
189,pxgbtnfybgxi.in,12,1308,6,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
190,pxgbtnfybgxi.ru,12,1308,6,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
191,onbchiwtxwwx.com,12,1340,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
192,onbchiwtxwwx.net,12,1340,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
193,onbchiwtxwwx.in,12,1340,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
194,onbchiwtxwwx.ru,12,1340,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
195,xxdedjijspof.com,12,1298,5,3,9,3,0,0,0.0,0.25,0,0,0,3,2,1.0,16
196,xxdedjijspof.net,12,1298,5,3,9,3,0,0,0.0,0.25,0,0,0,3,2,1.0,16
197,xxdedjijspof.in,12,1298,5,3,9,3,0,0,0.0,0.25,0,0,0,3,2,1.0,16
198,xxdedjijspof.ru,12,1298,5,3,9,3,0,0,0.0,0.25,0,0,0,3,2,1.0,16
199,gvppwxtdhfed.com,12,1307,5,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,2,1.0,16
200,gvppwxtdhfed.net,12,1307,5,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,2,1.0,16
201,gvppwxtdhfed.in,12,1307,5,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,2,1.0,16
202,gvppwxtdhfed.ru,12,1307,5,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,2,1.0,16
203,ohxgdcfwuimg.com,12,1292,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
204,ohxgdcfwuimg.net,12,1292,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
205,ohxgdcfwuimg.in,12,1292,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
206,ohxgdcfwuimg.ru,12,1292,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
207,ykmyutoxjuqj.com,12,1364,8,3,9,4,0,0,0.0,0.25,0,0,0,2,1,1.0,16
208,ykmyutoxjuqj.net,12,1364,8,3,9,4,0,0,0.0,0.25,0,0,0,2,1,1.0,16
209,ykmyutoxjuqj.in,12,1364,8,3,9,4,0,0,0.0,0.25,0,0,0,2,1,1.0,16
210,ykmyutoxjuqj.ru,12,1364,8,3,9,4,0,0,0.0,0.25,0,0,0,2,1,1.0,16
211,xgbremrrwjjp.com,12,1316,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
212,xgbremrrwjjp.net,12,1316,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
213,xgbremrrwjjp.in,12,1316,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
214,xgbremrrwjjp.ru,12,1316,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
215,wkpiqjpmqlsp.com,12,1331,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,16
216,wkpiqjpmqlsp.net,12,1331,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,16
217,wkpiqjpmqlsp.in,12,1331,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,16
218,wkpiqjpmqlsp.ru,12,1331,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,16
219,ogwbixihlrip.com,12,1304,5,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,16
220,ogwbixihlrip.net,12,1304,5,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,16
221,ogwbixihlrip.in,12,1304,5,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,16
222,ogwbixihlrip.ru,12,1304,5,4,8,4,0,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,16
223,pneiidkjihvf.com,12,1275,6,4,8,2,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
224,pneiidkjihvf.net,12,1275,6,4,8,2,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
