,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
210,guxvictrhfutlwte.eu,16,1775,8,4,12,3,0,0,0.0,0.25,0,0,0,4,1,1.0,3
211,gcefhdtjftvvepoe.eu,16,1710,8,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
212,gjwnfqgbdiklkije.eu,16,1693,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
213,gqpjqegsnjlndbee.eu,16,1700,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
214,gxifcfgklxmpvglq.eu,16,1732,9,1,15,1,0,0,0.0,0.0625,1,0,0,3,1,1.0,3
215,gfobnssovynroysd.eu,16,1775,7,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
216,gmhwlgsgtnchurnd.eu,16,1734,8,1,15,1,0,0,0.0,0.0625,0,0,0,5,1,1.0,3
217,gtaswtfxecqjnkid.eu,16,1729,7,3,13,3,0,0,0.0,0.1875,1,1,1,3,2,1.0,3
218,gbgoiufpcqrlgddd.eu,16,1688,7,3,13,1,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
219,ayuxkgwosqgpbktk.eu,16,1766,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
220,agbhjhwgqfurtpbk.eu,16,1713,9,2,14,2,0,0,0.0,0.125,1,0,0,4,1,1.0,3
221,antphujxbtvtmivw.eu,16,1781,7,3,13,3,0,0,0.0,0.1875,0,0,0,3,2,1.0,3
222,aumlsijpyuwvfbqw.eu,16,1776,8,4,12,3,0,0,0.0,0.25,1,0,0,3,1,1.0,3
223,acshejjhwjllltxj.eu,16,1723,9,2,14,2,0,0,0.0,0.125,1,0,0,3,1,1.0,3
