,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
168,y3hglnvqls9.com,11,1108,8,0,11,1,0,0,0.0,0.0,0,0,0,2,1,1.0,14
169,mzlextb1oei.net,11,1140,6,4,7,2,0,0,0.0,0.36363636363636365,0,0,0,3,1,1.0,14
170,ddq4e9gaify.com,11,1051,8,3,8,3,0,0,0.0,0.2727272727272727,1,0,0,2,1,1.0,14
171,dq95yaxtifl.net,11,1092,6,2,9,2,0,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,14
172,sgrj3ntfytn.com,11,1164,6,0,11,1,0,0,0.0,0.0,0,0,0,3,1,1.0,14
173,idgp45fq4tftko.net,14,1344,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
174,bqckhe412up9tx.com,14,1295,7,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
175,qgh91ez4lhdcso.net,14,1338,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,14
176,una99yaruzoefg.com,14,1426,6,6,8,5,0,0,0.0,0.42857142857142855,0,0,0,3,1,1.0,14
177,13t5mowcczmhy.net,13,1262,7,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
178,avblv91f3qxhq.com,13,1248,8,1,12,1,0,0,0.0,0.07692307692307693,1,0,0,3,1,1.0,14
179,je3cp4hytd454.net,13,1119,7,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
180,jjyo2bq5wqfdr.com,13,1306,7,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
181,op5osdw5s1yuh.net,13,1280,9,3,10,3,0,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,14
182,3bxbvjwjxuwrm.com,13,1395,8,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
183,q2j5m5x5s24y.net,12,995,11,0,12,1,0,0,0.0,0.0,0,0,0,2,1,1.0,14
184,yhyrjranzmim.com,12,1332,6,2,10,4,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,14
185,vrg1sqhfsrory.net,13,1393,7,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,4,1,1.0,14
186,elzigmcex4pkf.com,13,1341,7,3,10,3,0,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,14
187,yglzpb195c9n2.net,13,1139,8,0,13,1,0,0,0.0,0.0,0,0,0,3,1,1.0,14
188,5jcmi5fqcxgar.com,13,1273,8,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
189,xpqzajxdelbta3f.net,15,1563,9,3,12,3,0,0,0.0,0.2,1,0,0,3,1,1.0,14
190,ivpct39kicc53z3.com,15,1345,8,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,14
191,tg2kj9smkr4a3.net,13,1184,9,1,12,1,0,0,0.0,0.07692307692307693,1,0,0,2,1,1.0,14
192,szdgq9yaz5.com,10,1003,6,1,9,1,0,0,0.0,0.1,0,0,0,3,1,1.0,14
193,egnla2sf5u.net,10,956,7,3,7,3,0,0,0.0,0.3,0,0,0,2,1,1.0,14
194,hju4mbykwq.com,10,1046,7,1,9,2,0,0,0.0,0.1,0,0,0,2,1,1.0,14
195,iet4rr12dnd.net,11,1011,5,2,9,1,0,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,14
196,mk9l3rvdod1j.com,12,1130,8,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,14
197,9jn5hsbvtxjzz.net,13,1347,7,0,13,0,0,0,0.0,0.0,0,0,0,3,1,1.0,14
198,cnkumtyfod4d5.com,13,1297,8,2,11,3,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
199,sdzet1aoy1os5.net,13,1260,9,4,9,3,0,0,0.0,0.3076923076923077,1,0,0,2,1,1.0,14
200,b1yxnwstf4e3k.com,13,1261,11,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
201,j9widqq2pqeqx.net,13,1322,9,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,2,1,1.0,14
202,amf1nzbhxuuww.com,13,1383,7,3,10,2,0,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,14
203,rxvqbhvz2mesr.net,13,1396,8,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
204,ru4wg2wjmh11d.com,13,1191,9,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
205,fwdbp2rtl2wki.net,13,1300,7,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
206,w5ad4kdxwn99t.com,13,1207,10,1,12,1,0,0,0.0,0.07692307692307693,1,0,0,2,1,1.0,14
207,zo3uwj4kqbnoucs.net,15,1548,10,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,2,1,1.0,14
208,deto9pgk4ymcasi.com,15,1505,8,4,11,5,0,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,14
209,vuu3gwm3wckhcdl.net,15,1521,10,2,13,1,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,14
210,jqu33333gu4crgs.com,15,1294,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,5,1,1.0,14
211,dpxh4y944rskcxe.net,15,1426,9,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,14
212,h9theyjceq4hw94.com,15,1406,9,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,14
213,2k3vg241f3.net,10,733,7,0,10,0,0,0,0.0,0.0,0,0,0,3,1,1.0,14
214,moqolet9nqh5y.com,13,1327,8,3,10,4,0,0,0.0,0.23076923076923078,1,1,0,3,1,1.0,14
215,bcdb3voawjl1o.net,13,1265,9,3,10,2,0,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,14
216,jbqe53bxtfru5.com,13,1242,7,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
217,qzhrs1wisa4kl.net,13,1320,8,2,11,2,0,0,0.0,0.15384615384615385,1,0,0,3,1,1.0,14
218,zzg4osjwnxpmo.com,13,1412,9,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,2,1,1.0,14
219,559jxdcnbqiaj2.net,14,1267,8,2,12,1,0,0,0.0,0.14285714285714285,1,0,0,3,1,1.0,14
220,49yfa5n1cmps.com,12,1076,8,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,14
221,tstax1qucnw2.net,12,1221,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,4,1,1.0,14
222,4jo21epqal.com,10,899,6,3,7,3,0,0,0.0,0.3,0,0,0,2,1,1.0,14
223,km4uz4l2uoxyofx.net,15,1519,10,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,14
224,u43tjtdellycxzx.com,15,1557,7,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,14
