,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
71,nkhlmxf.org,7,760,4,0,7,0,0,0,0.0,0.0,0,0,0,3,1,1.0,9
72,drqjvkgbqkbgbyy.net,15,1620,10,0,15,1,0,0,0.0,0.0,0,0,0,3,1,1.0,9
73,akgnowljecasxxdqcxh.ir,19,2049,8,4,15,4,0,0,0.0,0.21052631578947367,0,0,0,4,1,1.0,9
74,hiwkjnkrscrnhrhgwqkx.so,20,2194,11,1,19,1,0,0,0.0,0.05,0,0,0,3,1,1.0,9
75,bsnseqshquwyleexpas.nu,19,2095,8,5,14,5,0,0,0.0,0.2631578947368421,0,0,0,3,1,1.0,9
76,huaidqsawyaaqmgvm.la,17,1834,8,6,11,3,0,0,0.0,0.35294117647058826,0,0,0,4,1,1.0,9
77,kmsxrxkvcp.me,10,1121,6,0,10,0,0,0,0.0,0.0,0,0,0,3,1,1.0,9
78,gwquayfb.su,8,870,3,2,6,1,0,0,0.0,0.25,0,0,0,4,2,1.0,9
79,xbtrduwhax.cc,10,1105,5,2,8,2,0,0,0.0,0.2,0,0,0,3,1,1.0,9
80,wjybmlylogdtd.ir,13,1420,6,1,12,3,0,0,0.0,0.07692307692307693,1,1,0,3,1,1.0,9
81,pkmxoqijtkqsk.mn,13,1441,8,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,2,1,1.0,9
82,kolwcutq.ki,8,890,4,2,6,2,0,0,0.0,0.25,1,1,0,3,1,1.0,9
